CLIENTNUM;Attrition_Flag;Customer_Age;Gender;Dependent_count;Education_Level;Marital_Status;Income_Category;Card_Category;Months_on_book;Total_Relationship_Count;Months_Inactive_12_mon;Contacts_Count_12_mon;Credit_Limit;Avg_Open_To_Buy;Total_Trans_Amt;Total_Trans_Ct
713208033;Existing Customer;43;F;3;High School;Married;Less than $40K;Blue;36;2;3;0;7350;5990;7679;64
712788258;Existing Customer;48;M;3;College;Married;$40K - $60K;Blue;34;2;2;1;1913;508;7265;80
758382183;Existing Customer;50;F;3;Graduate;Unknown;Less than $40K;Blue;43;2;3;3;4249;3460;8186;93
715469583;Existing Customer;40;F;2;Graduate;Unknown;$40K - $60K;Blue;36;3;1;2;2136;886;7782;88
709235058;Existing Customer;46;M;4;College;Married;$40K - $60K;Silver;36;3;2;2;18956;17262;8032;88
714786483;Existing Customer;45;M;4;College;Single;$60K - $80K;Blue;35;2;2;3;13445;12259;7377;82
713299758;Existing Customer;53;M;1;High School;Single;Less than $40K;Blue;36;3;3;3;8979;7690;7422;87
771912408;Existing Customer;49;F;2;Graduate;Married;Less than $40K;Blue;38;3;3;1;6674;5272;7468;92
721445658;Existing Customer;52;F;2;Post-Graduate;Single;Less than $40K;Blue;34;3;3;3;6265;4588;8162;89
719787633;Existing Customer;47;M;0;Graduate;Married;$80K - $120K;Silver;36;3;2;1;34516;32603;7535;92
713697933;Existing Customer;47;M;2;Uneducated;Single;$80K - $120K;Blue;36;3;2;2;34516;33252;7827;77
712208658;Existing Customer;43;M;2;High School;Single;$60K - $80K;Blue;33;1;2;1;13165;11910;8126;95
708219108;Existing Customer;49;M;3;College;Divorced;$80K - $120K;Blue;38;2;3;3;9959;8816;7300;77
709065483;Existing Customer;40;F;3;College;Divorced;$40K - $60K;Blue;28;2;2;3;9243;7224;7841;82
715237683;Existing Customer;53;F;4;Graduate;Single;Less than $40K;Blue;44;1;1;3;4737;3088;7802;88
712925808;Attrited Customer;51;F;1;Unknown;Married;$40K - $60K;Blue;36;2;3;2;2710;2710;4724;60
788931558;Existing Customer;46;M;2;High School;Single;$40K - $60K;Blue;32;1;2;2;2000;261;7694;85
717521508;Existing Customer;41;M;3;High School;Single;$80K - $120K;Gold;28;2;2;0;34516;32418;6932;87
713688933;Existing Customer;42;F;0;Unknown;Married;Less than $40K;Blue;28;1;1;1;8798;7289;8020;74
712405908;Existing Customer;50;M;2;High School;Unknown;$120K +;Blue;40;1;2;3;24670;23047;7772;76
789298833;Existing Customer;51;M;2;Uneducated;Divorced;$80K - $120K;Blue;40;1;2;3;23453;23453;7555;96
715729683;Existing Customer;44;M;3;High School;Single;$120K +;Silver;36;1;2;2;34516;33410;7936;76
717682233;Existing Customer;49;M;4;Uneducated;Married;$60K - $80K;Blue;36;1;2;2;6139;4554;7906;80
712266633;Existing Customer;51;F;2;Unknown;Married;$40K - $60K;Blue;36;2;2;1;14800;13780;8796;94
719272458;Existing Customer;53;F;5;Graduate;Single;$40K - $60K;Blue;41;2;1;3;9815;8116;7962;89
780769308;Existing Customer;49;F;4;Unknown;Single;Less than $40K;Blue;29;1;3;2;3919;1641;7685;85
721468533;Existing Customer;59;M;1;Graduate;Single;Unknown;Blue;36;1;5;2;12265;10853;7470;82
816615633;Existing Customer;47;F;2;Doctorate;Married;$40K - $60K;Blue;42;2;3;1;3256;1221;7075;89
720167508;Existing Customer;50;M;3;Uneducated;Single;$80K - $120K;Blue;35;1;2;1;19000;16611;7664;74
711152658;Existing Customer;44;M;4;Graduate;Single;$120K +;Silver;36;2;2;1;34516;32881;7219;86
771772083;Existing Customer;48;M;4;Graduate;Married;$60K - $80K;Blue;37;2;1;1;13197;13197;8424;84
708419733;Attrited Customer;47;M;3;College;Single;$60K - $80K;Blue;39;5;3;2;22599;22599;4739;55
709372608;Existing Customer;43;M;4;Uneducated;Married;$60K - $80K;Blue;31;1;1;2;23457;20940;7370;96
788907033;Existing Customer;40;M;2;High School;Unknown;$80K - $120K;Blue;26;1;3;1;5238;3161;7321;73
711136008;Existing Customer;41;M;4;Graduate;Single;$80K - $120K;Blue;33;1;1;3;31560;30262;7641;93
716691783;Existing Customer;46;F;3;High School;Single;Less than $40K;Blue;36;2;2;3;6218;3701;7689;84
812618883;Existing Customer;47;M;2;High School;Divorced;Unknown;Silver;42;1;2;2;34516;32497;7774;95
715908558;Existing Customer;44;M;0;Graduate;Unknown;$60K - $80K;Silver;36;1;1;1;29572;27988;7566;88
718024908;Existing Customer;52;F;2;Graduate;Unknown;Less than $40K;Blue;40;2;1;3;2743;1038;6993;97
709558608;Existing Customer;39;M;3;Uneducated;Single;$80K - $120K;Blue;31;2;2;3;2844;779;7345;73
824177733;Existing Customer;53;F;2;High School;Single;Less than $40K;Blue;49;1;2;3;9678;7968;7682;90
719784708;Existing Customer;49;M;0;Unknown;Married;$80K - $120K;Blue;36;1;2;1;26882;25209;7409;89
717535083;Existing Customer;52;F;2;Post-Graduate;Married;Less than $40K;Blue;40;2;2;1;5207;4086;7153;84
712453308;Existing Customer;46;M;4;High School;Divorced;$40K - $60K;Silver;36;2;2;3;15034;13678;7737;84
721008933;Existing Customer;44;F;2;Graduate;Divorced;$40K - $60K;Blue;36;1;1;2;3107;1112;7535;87
720859533;Existing Customer;52;F;2;High School;Single;$40K - $60K;Blue;39;2;1;1;12214;9835;8426;105
789556533;Existing Customer;52;M;4;Graduate;Married;$80K - $120K;Blue;45;2;2;3;23070;21369;8070;81
717656433;Existing Customer;50;F;2;Graduate;Single;Less than $40K;Blue;40;1;2;2;2167;1179;7199;83
792524358;Existing Customer;55;M;3;High School;Single;$80K - $120K;Gold;49;2;1;3;34516;33706;7917;95
758211483;Existing Customer;45;M;5;Unknown;Married;$60K - $80K;Blue;38;1;2;3;6895;4581;8778;85
801380808;Attrited Customer;44;M;2;Doctorate;Married;$80K - $120K;Blue;38;1;2;1;25894;23377;4847;49
716329383;Attrited Customer;46;F;3;Graduate;Single;Less than $40K;Blue;36;4;2;3;3138;2152;4724;56
716871633;Existing Customer;49;M;1;Uneducated;Single;$120K +;Blue;38;2;2;3;12055;10197;7222;93
718491708;Existing Customer;53;F;2;College;Single;Unknown;Blue;38;2;3;3;16592;15157;7642;89
787502883;Existing Customer;60;F;1;Doctorate;Single;Unknown;Silver;48;1;2;1;34516;32974;7443;98
715183308;Existing Customer;47;M;3;Post-Graduate;Unknown;Unknown;Silver;38;2;1;2;33184;32329;7190;93
713872833;Existing Customer;54;F;2;Graduate;Single;$40K - $60K;Blue;41;2;1;3;10753;8908;7302;80
708535158;Existing Customer;39;M;2;Post-Graduate;Unknown;$80K - $120K;Blue;29;1;1;3;9959;8458;8505;86
711658758;Existing Customer;46;F;3;Uneducated;Married;Less than $40K;Blue;35;6;5;1;2069;968;7307;82
717248583;Existing Customer;43;F;3;College;Married;Less than $40K;Silver;34;4;2;2;11362;9491;7849;88
713087958;Existing Customer;53;M;4;High School;Divorced;$120K +;Blue;36;3;3;2;34516;33179;7919;85
721495458;Existing Customer;44;M;3;Graduate;Married;$60K - $80K;Blue;32;2;1;1;20001;20001;8094;96
786097158;Existing Customer;48;M;2;High School;Married;$40K - $60K;Blue;42;2;3;2;8786;7227;8575;92
712219083;Existing Customer;41;M;3;Uneducated;Single;$80K - $120K;Blue;28;1;3;3;7142;5225;7892;83
715327683;Attrited Customer;45;F;4;Post-Graduate;Single;Less than $40K;Blue;36;1;3;3;4477;1960;4996;55
715624533;Existing Customer;41;F;3;Unknown;Unknown;$40K - $60K;Blue;30;1;2;3;5357;4085;7730;97
715599633;Existing Customer;51;M;1;College;Married;$80K - $120K;Silver;38;2;3;2;34516;34516;7686;89
718958583;Attrited Customer;44;M;4;Post-Graduate;Single;$80K - $120K;Blue;36;5;3;2;2367;761;4506;59
717397983;Existing Customer;39;M;2;Uneducated;Single;$60K - $80K;Blue;29;2;2;3;23402;22444;7570;98
715037133;Existing Customer;40;M;3;Doctorate;Unknown;Less than $40K;Blue;36;1;1;3;4587;2816;7479;83
818767458;Existing Customer;41;M;3;Graduate;Married;$120K +;Blue;36;2;3;2;6565;5435;7729;97
778863258;Attrited Customer;46;F;4;Unknown;Married;Unknown;Blue;27;1;2;3;6030;6030;4983;62
712075083;Attrited Customer;50;M;4;High School;Single;$120K +;Blue;41;4;3;3;6982;6982;4830;50
711963183;Existing Customer;50;M;3;Uneducated;Married;Less than $40K;Blue;36;2;3;3;5128;5128;7588;98
720903258;Attrited Customer;48;M;3;Unknown;Unknown;$60K - $80K;Blue;28;2;2;1;9405;9405;4801;47
772404633;Existing Customer;49;M;2;Graduate;Married;$80K - $120K;Silver;39;1;1;2;34516;33398;7734;74
713302758;Existing Customer;49;M;2;Graduate;Married;$120K +;Blue;40;2;4;1;14646;13198;8160;92
717859233;Existing Customer;41;M;5;Graduate;Married;$80K - $120K;Blue;37;1;3;2;12578;10061;8362;82
712955433;Existing Customer;36;F;4;Uneducated;Unknown;$40K - $60K;Blue;16;1;2;2;4370;3148;7223;90
718292283;Existing Customer;52;F;1;High School;Single;$40K - $60K;Blue;42;1;3;1;3416;1446;8254;75
713197308;Existing Customer;42;M;4;Graduate;Married;$60K - $80K;Silver;33;1;2;1;6224;6224;7612;82
789175683;Existing Customer;49;F;2;College;Married;Less than $40K;Silver;38;2;3;2;10741;8224;8352;71
811700058;Attrited Customer;41;M;2;Graduate;Single;$60K - $80K;Gold;36;2;3;3;34516;33829;4822;57
818476383;Existing Customer;50;M;1;Unknown;Unknown;$120K +;Silver;45;2;2;0;34516;33002;7333;72
720164358;Attrited Customer;53;F;4;Graduate;Single;$40K - $60K;Blue;43;1;3;2;6058;6058;4754;60
710357208;Existing Customer;49;M;4;Uneducated;Married;$80K - $120K;Blue;39;2;3;2;8561;7646;7341;79
711325308;Attrited Customer;46;M;3;Unknown;Single;$80K - $120K;Blue;34;4;3;3;9959;9959;4859;64
721486908;Existing Customer;51;F;5;High School;Single;Less than $40K;Blue;36;1;1;1;7645;5569;7710;75
711210633;Existing Customer;51;M;3;Uneducated;Single;$60K - $80K;Blue;42;2;4;1;1922;798;8049;76
712570458;Existing Customer;51;F;2;High School;Married;Less than $40K;Blue;33;2;1;3;5625;3985;7890;75
712058133;Existing Customer;54;F;2;College;Single;Less than $40K;Blue;36;1;3;3;2274;1566;7735;74
708153558;Existing Customer;46;M;5;Doctorate;Divorced;$120K +;Blue;31;1;2;2;34516;32714;7936;101
709893858;Attrited Customer;43;M;3;Post-Graduate;Married;$40K - $60K;Blue;36;6;2;2;9422;7314;4633;58
709225758;Existing Customer;48;F;3;Post-Graduate;Married;Unknown;Blue;37;2;1;3;7469;4995;8213;86
709984083;Existing Customer;43;F;3;Unknown;Single;Less than $40K;Blue;36;2;2;2;3849;2568;7930;90
711854808;Attrited Customer;41;M;3;High School;Married;$120K +;Blue;32;2;2;1;34516;34516;4734;57
822125283;Existing Customer;49;M;3;Uneducated;Married;$80K - $120K;Blue;45;2;1;1;4778;3427;7590;74
717340608;Existing Customer;51;F;3;High School;Single;Unknown;Gold;39;1;1;2;34516;32643;7703;104
711084183;Existing Customer;47;F;5;Uneducated;Unknown;$40K - $60K;Blue;42;2;2;3;5168;2903;8211;80
720891633;Attrited Customer;53;F;2;High School;Single;Less than $40K;Blue;46;6;1;2;3199;3199;4805;59
719607183;Existing Customer;55;F;2;Graduate;Single;Unknown;Blue;42;2;3;2;21046;19415;7653;95
715839708;Existing Customer;51;M;1;Graduate;Married;$120K +;Blue;39;2;3;2;34516;32064;7111;82
717008358;Existing Customer;40;F;1;Unknown;Married;Less than $40K;Blue;36;1;2;2;6540;6540;7919;88
769152783;Attrited Customer;60;F;2;High School;Single;Less than $40K;Blue;54;1;6;2;8141;6330;5043;53
788240358;Existing Customer;40;F;5;Graduate;Married;Unknown;Silver;24;2;1;2;33441;32755;8452;83
716098683;Existing Customer;46;F;5;Graduate;Unknown;Unknown;Blue;36;2;3;1;5496;3680;7985;93
802675983;Existing Customer;42;F;3;Graduate;Married;Less than $40K;Blue;33;2;3;1;3794;2250;7872;80
712716108;Existing Customer;46;F;2;Graduate;Single;Less than $40K;Blue;36;1;1;1;5785;3655;7950;86
709238358;Existing Customer;51;F;0;Uneducated;Married;Unknown;Blue;39;1;3;2;19387;18577;7604;87
708682908;Existing Customer;43;F;4;Unknown;Single;Unknown;Blue;28;2;2;1;2838;904;8644;87
812794983;Existing Customer;41;F;3;College;Married;Less than $40K;Blue;31;2;2;2;4086;2112;7932;87
708968733;Existing Customer;47;M;3;Uneducated;Married;$80K - $120K;Blue;38;1;3;2;31987;31987;7926;83
779315508;Attrited Customer;43;M;4;Post-Graduate;Single;$40K - $60K;Blue;25;1;2;2;9043;7069;4638;48
740065833;Existing Customer;47;F;3;Graduate;Single;Less than $40K;Silver;40;1;2;2;11128;8611;8526;93
721063533;Existing Customer;51;M;2;Graduate;Single;$40K - $60K;Blue;41;1;3;3;3062;1004;7289;75
718189908;Existing Customer;44;F;4;Unknown;Unknown;$40K - $60K;Gold;31;2;2;3;23981;21846;7885;86
780064983;Existing Customer;44;M;1;Graduate;Married;$80K - $120K;Gold;29;2;1;3;34516;33574;7665;86
770920908;Existing Customer;39;F;0;Unknown;Single;$40K - $60K;Silver;26;1;1;1;22054;20908;8055;82
718046433;Existing Customer;53;F;2;Graduate;Unknown;Less than $40K;Blue;35;1;2;3;2199;1506;7342;86
711842508;Existing Customer;45;M;3;Uneducated;Unknown;$80K - $120K;Blue;33;2;3;3;9303;7723;7825;87
772869033;Existing Customer;47;M;3;Unknown;Single;$120K +;Gold;38;2;4;3;34516;33174;7283;89
715298808;Existing Customer;40;M;2;High School;Divorced;$40K - $60K;Blue;32;1;3;2;7566;5948;7570;88
708877458;Existing Customer;50;F;3;Uneducated;Married;Unknown;Blue;34;2;3;3;11343;11343;8027;94
787496733;Existing Customer;47;F;2;Uneducated;Married;Unknown;Blue;35;2;1;1;15155;13868;7724;79
789469083;Existing Customer;55;M;2;Unknown;Single;$80K - $120K;Blue;46;2;1;1;10795;10795;7855;81
709497108;Existing Customer;44;F;2;High School;Married;Less than $40K;Blue;36;2;1;0;6633;5311;8396;106
784819758;Existing Customer;54;F;1;Graduate;Single;Unknown;Blue;48;1;1;2;8572;6444;7850;94
720412308;Existing Customer;40;M;4;Unknown;Married;$80K - $120K;Blue;36;2;1;1;34516;32186;7635;75
719178183;Existing Customer;50;M;2;Graduate;Married;$80K - $120K;Silver;42;2;3;3;34516;31999;8186;85
789560433;Attrited Customer;49;M;3;Post-Graduate;Single;$60K - $80K;Blue;42;2;4;2;14895;14895;5147;53
712931733;Existing Customer;49;F;4;Graduate;Single;Less than $40K;Blue;36;1;1;3;2636;1379;7136;82
714417183;Existing Customer;39;F;1;Uneducated;Unknown;Less than $40K;Blue;31;1;3;1;9511;7291;7041;95
771097683;Attrited Customer;43;M;2;High School;Single;$120K +;Blue;30;1;2;2;10896;8379;4935;58
713824983;Existing Customer;43;F;0;High School;Married;Less than $40K;Blue;35;1;1;0;8401;7316;7697;98
715360458;Existing Customer;45;F;3;Graduate;Divorced;Unknown;Blue;36;2;3;2;12406;10426;8113;90
711736083;Attrited Customer;47;F;4;College;Divorced;Unknown;Blue;36;4;3;3;6769;6495;4885;54
714821433;Existing Customer;45;F;4;College;Married;Less than $40K;Blue;36;2;1;1;2737;2737;7587;80
779263533;Existing Customer;34;F;2;Graduate;Unknown;Unknown;Silver;16;2;2;1;32292;30561;7564;76
773988708;Existing Customer;52;M;2;Uneducated;Married;$120K +;Silver;43;1;2;2;34516;32928;7512;81
719623083;Existing Customer;33;F;1;Doctorate;Unknown;Less than $40K;Gold;24;2;3;2;15987;13995;8302;81
718304583;Attrited Customer;43;M;2;Unknown;Married;$60K - $80K;Gold;33;1;3;2;34516;33431;4805;54
720198183;Existing Customer;42;M;5;College;Married;$40K - $60K;Blue;27;1;3;1;2437;719;8028;77
780545133;Existing Customer;49;M;3;Graduate;Single;$80K - $120K;Blue;36;2;3;1;4557;3572;7333;91
711128433;Existing Customer;55;M;3;Uneducated;Single;$40K - $60K;Blue;36;1;3;3;10949;10120;7685;91
789960783;Existing Customer;39;F;1;Graduate;Unknown;Less than $40K;Silver;30;1;2;3;10398;8768;7702;81
709556208;Existing Customer;40;F;3;College;Single;$40K - $60K;Silver;28;2;1;2;22361;20488;7586;94
712053033;Existing Customer;46;M;2;Unknown;Single;$80K - $120K;Blue;34;1;3;2;3841;2430;8444;81
794482158;Existing Customer;46;M;3;College;Single;$80K - $120K;Silver;32;2;1;3;34516;32562;7594;69
780450708;Attrited Customer;58;M;1;College;Single;$120K +;Silver;45;1;3;2;34516;34516;4864;48
710016708;Existing Customer;44;F;3;Graduate;Married;Less than $40K;Silver;26;1;3;1;10877;9075;7974;90
709434408;Existing Customer;42;M;3;Unknown;Married;$40K - $60K;Blue;26;2;1;2;5848;4367;8417;95
778716783;Existing Customer;50;M;2;Unknown;Married;$60K - $80K;Blue;32;1;2;1;11552;9582;7180;96
712447758;Existing Customer;46;M;2;Graduate;Married;$80K - $120K;Blue;39;2;2;3;11901;9384;7998;82
779435883;Existing Customer;37;M;3;High School;Unknown;$80K - $120K;Blue;19;1;2;2;2273;2273;7899;79
719918358;Existing Customer;57;F;3;Graduate;Unknown;Less than $40K;Blue;36;2;2;1;3082;575;7787;89
720474408;Existing Customer;52;M;2;Graduate;Single;$40K - $60K;Blue;41;1;2;2;9298;7400;8427;87
719401158;Existing Customer;62;F;0;Post-Graduate;Single;$40K - $60K;Blue;53;1;2;3;4136;4136;7739;97
778430733;Existing Customer;45;M;5;High School;Unknown;$60K - $80K;Blue;25;1;5;1;12399;10938;7855;82
717583908;Existing Customer;57;M;1;High School;Single;$80K - $120K;Blue;45;1;6;1;15030;13635;7603;81
823519458;Existing Customer;44;F;3;Graduate;Married;Less than $40K;Blue;40;1;1;3;6441;4290;7123;94
712381683;Existing Customer;42;F;4;Unknown;Married;Unknown;Blue;36;1;4;2;7469;6632;8281;80
716045508;Existing Customer;40;F;2;Unknown;Single;Less than $40K;Blue;36;2;2;3;3569;2515;7963;85
820936533;Existing Customer;47;M;3;Graduate;Unknown;Less than $40K;Blue;43;1;3;3;2781;831;9331;93
721227258;Existing Customer;51;M;1;Post-Graduate;Married;$120K +;Silver;31;2;5;2;34516;32525;7520;79
771304383;Existing Customer;45;F;3;High School;Married;Less than $40K;Blue;33;1;2;3;4174;1667;7905;86
717600483;Existing Customer;50;M;2;Unknown;Married;$60K - $80K;Blue;43;2;2;1;23223;22595;7358;87
778865583;Existing Customer;46;M;3;Graduate;Married;Less than $40K;Blue;27;1;2;2;6954;5452;7510;89
709871658;Existing Customer;47;F;1;Unknown;Single;Less than $40K;Blue;36;2;3;3;7136;4791;7729;86
818280108;Existing Customer;43;F;4;High School;Single;Less than $40K;Blue;38;1;1;1;1820;1820;7714;91
716350008;Existing Customer;52;M;1;Uneducated;Married;$40K - $60K;Blue;36;2;2;3;2937;1304;8235;102
778172583;Existing Customer;46;F;3;High School;Single;Less than $40K;Blue;36;1;3;2;6636;4237;7023;86
719121708;Existing Customer;41;M;2;Graduate;Married;$60K - $80K;Silver;31;2;3;3;31497;29305;7685;92
714342033;Attrited Customer;52;M;1;High School;Married;$120K +;Blue;34;2;3;1;34516;34516;4863;56
788811558;Existing Customer;52;F;1;High School;Married;Less than $40K;Blue;35;1;3;3;1959;937;7847;65
788943333;Attrited Customer;51;M;3;Post-Graduate;Married;$80K - $120K;Silver;37;6;2;2;34516;33527;4810;55
719258433;Existing Customer;49;M;5;Graduate;Single;$60K - $80K;Blue;42;2;1;3;7801;5783;7561;91
717895833;Existing Customer;55;M;3;College;Single;$120K +;Blue;44;2;2;3;6455;4618;8001;99
711550983;Existing Customer;46;M;1;Graduate;Divorced;$40K - $60K;Blue;37;1;2;2;11343;10168;8313;107
714077583;Attrited Customer;43;M;3;Post-Graduate;Married;$40K - $60K;Platinum;31;2;3;4;23981;23388;4758;65
720939933;Attrited Customer;46;F;4;Unknown;Single;Less than $40K;Blue;33;5;3;5;2879;2879;4684;56
716725008;Existing Customer;49;M;4;High School;Married;$80K - $120K;Blue;40;2;3;2;7667;5476;7886;94
788824083;Existing Customer;41;M;2;Uneducated;Single;$120K +;Blue;24;2;2;1;34516;33494;8202;88
716335983;Existing Customer;37;M;2;High School;Single;$80K - $120K;Blue;36;1;2;3;6713;5123;7946;85
719157933;Existing Customer;51;M;2;Uneducated;Married;$120K +;Blue;40;1;3;1;10984;9555;7850;85
716704158;Existing Customer;50;M;1;Doctorate;Married;$120K +;Blue;39;2;3;2;34516;31999;8087;86
716258358;Existing Customer;57;M;2;Uneducated;Single;$60K - $80K;Blue;36;1;1;3;23058;21524;7009;82
827904183;Existing Customer;40;M;4;Uneducated;Married;$120K +;Blue;36;2;2;2;17606;16229;8104;83
820394733;Existing Customer;52;M;0;College;Married;$120K +;Gold;47;2;1;1;34516;33052;7690;87
716574033;Existing Customer;45;F;3;High School;Divorced;$40K - $60K;Silver;36;2;2;2;18000;16171;7149;86
736786908;Existing Customer;48;F;2;College;Married;Less than $40K;Blue;41;2;2;2;5550;3033;6984;85
774099708;Existing Customer;39;F;3;High School;Single;Less than $40K;Blue;33;2;1;2;1621;1621;7400;86
714282333;Existing Customer;49;F;4;College;Married;Less than $40K;Blue;36;1;1;2;3244;3244;7495;97
717471933;Existing Customer;45;M;2;Unknown;Married;$40K - $60K;Blue;27;2;2;3;5800;4366;8202;89
818316108;Existing Customer;43;F;1;Graduate;Married;Less than $40K;Blue;38;2;2;1;2550;1129;8063;72
709838508;Existing Customer;45;M;3;Graduate;Divorced;$60K - $80K;Silver;31;2;1;3;34516;33007;7167;91
716212383;Attrited Customer;38;M;1;High School;Single;$120K +;Blue;30;5;3;3;10874;8459;4619;59
757667133;Attrited Customer;54;M;2;College;Single;$80K - $120K;Blue;47;2;2;2;13769;13769;4738;53
794571108;Attrited Customer;39;M;2;Graduate;Divorced;$40K - $60K;Silver;23;5;2;3;17894;17590;4691;63
711370458;Existing Customer;49;F;5;Graduate;Married;Less than $40K;Gold;38;1;2;2;15016;13000;7685;84
788528958;Existing Customer;45;M;4;Graduate;Single;$120K +;Blue;38;1;1;3;9036;9036;8356;79
716745408;Existing Customer;54;M;1;High School;Single;$80K - $120K;Blue;36;1;2;3;12813;10815;7803;81
771752508;Existing Customer;40;F;3;Doctorate;Married;Less than $40K;Blue;29;1;1;1;4660;2816;8571;84
788916933;Existing Customer;49;M;5;College;Married;$60K - $80K;Gold;35;1;2;2;34516;33452;8095;81
714938733;Attrited Customer;48;M;1;Post-Graduate;Single;$80K - $120K;Blue;38;4;2;2;13174;13174;4890;49
761818758;Existing Customer;43;M;1;Graduate;Single;Unknown;Blue;36;1;1;2;11210;10131;7206;86
714422058;Existing Customer;42;M;3;Graduate;Single;$120K +;Blue;36;1;2;3;31639;29193;7119;86
712191783;Existing Customer;49;M;4;High School;Married;$120K +;Gold;36;1;1;1;34516;32882;7788;94
716319258;Existing Customer;43;M;4;Uneducated;Single;$120K +;Blue;36;1;1;3;34516;32774;7360;82
719813058;Existing Customer;44;F;5;Unknown;Married;Less than $40K;Blue;34;2;1;3;2490;1255;8065;88
